Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,yoga-excercising-janu-shirshasana-19059623.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,header-3.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,mg_8385-como-objeto-inteligente-1.jpg,12
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,head-to-knee-forward-bend-yoga-asana-sporty-girl-doing-training-sitting-janu-sirsasana-pose-strengthening-stretching-52838590.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,hqdefault.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,240_F_172856187_AUxOgjUN2uY9AipSUMQEgOyd6yGPyffz.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,sporty-beautiful-young-woman-in-white-sportswear-sitting-in-head-to-FBRM83.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-young-attractive-girl-practicing-yoga-stretching-in-head-to-knee-forward-bend-exercise-janu-561314029.jpg,8
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_79-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,81cbbc332a8a4cbb905a46e8d7036a84--yoga-fitness-head-to.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,3ea2c83d5ba2413d49823aee2f724d13.jpg,6
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_25-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,fa1f2949-edf2-418a-83aa-68d009c2b7af.png,12
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Head-to-Knee-Pose-Janu-Sirsasana.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,6972aa_c1f3a1d76c704cf18400506d33471d9c.jpeg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,16-2.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,DSC_0028-6.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu-sirsasana-or-the-seated-head-to-knee-pose.jpg,8
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_43-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,yogajournal_114.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Verywell-9-3567193-HeadToKnee-698-598b66c7519de200117be2b3.jpg,5
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-sporty-beautiful-young-beginning-yoga-student-in-white-sportswear-sitting-in-head-to-knee-forward-299991293.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,head-to-knee-forward-bend-janu-sirsasana-banner.jpg,6
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,head-to-knee-pose-for-flexibility.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_3-0.png,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-close-up-of-young-woman-sitting-in-head-to-knee-forward-bend-exercise-janu-sirsasana-pose-working-756427429.jpg,10
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,154626_10100103293745582_28119504_58850997_2787932_n.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,woman-practicing-yoga-sitting-in-head-to-knee-forward-bend-exercise-M0C88T.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,close-up-of-young-woman-practicing-yoga-sitting-in-head-to-knee-forward-j9mpje.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,s2-03-1464936547.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,head-to-knee-forward-bend.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_22-0.png,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,yoga+may+27+3.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,young-sporty-people-practicing-yoga-lesson-with-instructor-sitting-KCKC31.jpg,8
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,b81fb48d1c15db33e8444068a6d871df--twitter-styles.jpg,12
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_20-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_65-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,065e95adafb1f4a41bc8c987791709ff.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu-Sirsasana-strap.jpg,6
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_58-0.png,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,_mg_3320.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,IMG_0854.JPG,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,an-athletic-brown-haired-woman-is-doing-yoga-exercise-knee-to-the-c5te30.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-young-sporty-woman-practicing-yoga-at-home-concept-sitting-in-janu-sirsasana-exercise-head-to-701416693.jpg,9
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_39-0.png,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_41-0.png,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu-sirsasana-steps-benefits-vidhi-fayde-in-hindi.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_85-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,yoga-props-janu-sirsasana-yoga-asana-sporty-beautiful-young-beginning-student-white-sportswear-sitting-head-to-knee-57183831.jpg,13
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,head-to-knee-yoga-pose_3.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-yoga-head-to-knee-forward-bend-janu-sirsasana-448366681.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,man-practicing-yoga-indoors-in-a-retreat-space-doing-head-to-knee-KX8YXB.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,p7140971.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_45-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,p7140970.jpg,12
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_24-0.png,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_61-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-young-yogi-woman-practicing-yoga-concept-sitting-in-janu-sirsasana-exercise-head-to-knee-forward-610994702.jpg,10
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,tt13.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,e91816990443a8d0ce8de5b83b6be27e.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-young-attractive-woman-practicing-yoga-at-home-sitting-in-janu-sirsasana-exercise-head-to-knee-701419474.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,woman-in-tiryam-mukha-eka-pada_fa42355618.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-sporty-yoga-girl-on-white-background-doing-fitness-exercises-asana-janu-sirsasana-head-to-knee-250144747.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,close-up-of-young-woman-practicing-yoga-sitting-in-head-to-knee-forward-j9mpj7.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-young-attractive-woman-practicing-yoga-sitting-in-head-to-knee-forward-bend-exercise-janu-557789476.jpg,14
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-young-attractive-yogi-woman-practicing-yoga-concept-sitting-in-janu-sirsasana-exercise-head-to-608230082.jpg,10
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,HEAD-TO-KNEE-FORWARD-BEND-23.JPG,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,img_60321.jpg,5
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janusirsasana_allpose.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-close-up-of-young-woman-practicing-yoga-sitting-in-head-to-knee-forward-bend-exercise-janu-557789635.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,yoga-head-to-knee-forward-bend_9.jpg,11
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,senior-women-doing-janu-sirsasana-pose-fitness-stretching-practice-group-two-attractive-fit-mature-working-out-sports-club-64858031.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu_Shirshasana.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-beautiful-sporty-fit-young-woman-working-out-indoors-against-grunge-dark-blue-wall-model-sitting-396666112.jpg,7
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu-sirsasana.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,5acb42af7febf252b135bee863af87ef--yogaposes-yoga-positions.jpg,7
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,yoga-head-to-knee-forward-bend_11.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu+.JPG,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_15-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,6972aa_b0c5453957f071929ee2cb9711e51299.jpeg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,man-practicing-yoga-indoors-in-a-retreat-space-doing-head-to-knee-KX8YX9.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,yogajanu-sirsasanaheadtoknee-forward-bend-picture-id477473701_k=6_amp_m=477473701_amp_s=612x612_amp_w=0_amp_h=EdVsNSSdCvz9Wuds2uNuI_LIYXdWlKv2CWrOV_QLT3A=.jpeg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu-sirsasana-pose-hefjky.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_74-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_31-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,head-to-knee_20forward-bend.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-full-length-portrait-of-attractive-young-woman-working-out-at-home-in-living-room-doing-yoga-or-488817310.jpg,11
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_89-0.png,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Supported-Janu-Sirsasana-Head-to-Knee-Pose.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,p8170145.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu-sirsasana-high.jpg,5
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,8-Janu-Sirsasana.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-vector-head-to-knee-forward-bend-janu-sirsasana-yoga-position-vector-silhouette-illustration-vector-582590536.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_72-2.png,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu+sirsasana.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,forward-bend-jpg.jpeg,13
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_35-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,HEAD-TO-KNEE-FORWARD-BEND-520x400.png,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,TOPyoga1.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,105-Janu-Sirsasana.png,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu-Sirsasana-or-Head-beyond-knee-pose.jpg,15
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_11-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,IMG_3674-e1489614971179-225x300.jpg,9
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,27878499150_a8e946400c_b.jpg,7
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,group-of-beautiful-females-sitting-yoga-asana-in-class-prepare-for-fbbed4.jpg,13
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,ec3b551df5a1ef79_e666c11860b5346b_janu-sirsasana-A.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-women-practicing-janu-sirsasana-head-to-knee-pose-407210785.jpg,6
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_96-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu_sirsasana.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,P1110959.JPG,13
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu_sirsasana_strap.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_56-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,head-to-knee-forward-bend-pose-janu-sirsasana-spotebi-300x200.jpeg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_37-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,P1110970.JPG,8
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,teaser-copy-5-370x297.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Head-To-Knee-Pose-_-yoga-poses-for-runners.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_91-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_88-1.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Head-To-Knee-Forward-Bend-Pose.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,woman-practicing-yoga-sitting-in-head-stock-photos_csp54325236.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_88-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-beautiful-sporty-fit-young-woman-working-out-indoors-against-grunge-dark-grey-wall-model-sitting-457691242.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu-Sirsasana-Head-to-Knee-Forward-Bend.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,22eadf217651ccb275e31ca314cfb639.jpg,11
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-full-length-portrait-of-beautiful-woman-working-out-yoga-excercise-janu-sirsasana-head-to-knee-77833654.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,d5c39b0227f4e6e31dc5dcf3dfff1dfe--head-to-pose-yoga.jpg,5
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,DSC01327-1024x680.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,head_on_knee_pose_B__janu_sirsasana_B_yoga.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,IMG_6296.jpg,10
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_32-0.png,8
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,group-young-sporty-people-practicing-260nw-1065436961.jpg,8
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-vector-yoga-head-to-knee-forward-bend-cartoon-vector-illustration-479408596.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,girl-doing-tilt-head-to-knee-on-green-mat-hfrmt5.jpg,13
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu-sirsasans-low.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janus-sirsasana-BuildUp.png,15
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,dsc_28881.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,adeae53fe5a3b2c22f32c411d0c44e26--facebook-yoga-poses.jpg,13
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,woman-doing-ashtanga-vinyasa-yoga-janu-sirsasana-a-asana-stretch-hbnjn5.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,imgp0087.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-beautiful-sporty-fit-young-woman-working-out-indoors-against-grunge-dark-grey-wall-model-sitting-457691251.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_97-0.png,5
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_36-0.png,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_73-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu-Sirsasana(1).jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,yoga-headtoknee-forward-bend-cartoon-vector-illustration-monochrome-vector-id823245098_k=6_amp_m=823245098_amp_s=612x612_amp_w=0_amp_h=HhEvvr1GGUvS0KvOxbNc_YmlDBhW_RHH-1z--vND_9I=.jpeg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_34-0.png,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_71-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu-Sirsasana-for-restless-legs-syndrome-04-pg-full.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-beautiful-young-woman-in-bright-colorful-sportswear-working-out-indoors-in-white-loft-interior-395242795.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,young-sporty-woman-in-janu-sirsasana-pose-studio-background-KC8J4J.jpg,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Head-Knee-Pose.jpg,3
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_95-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,sporty-girl-doing-yoga-training-sitting-in-janu-sirsasana-head-to-fbrm34.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,Janu_Sirsasana_16x9.png,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,stock-photo-sporty-beautiful-young-woman-practicing-yoga-doing-janu-sirsasana-head-to-knee-forward-bend-pose-372892252.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,2013-07-16-janusirsasana.jpg,12
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_68-0.png,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,young-woman-practicing-yoga-doing-head-to-knee-forward-bend-exercise-M5N5RH.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,kaggle_10-0.png,2
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,woman-in-tiryam-mukha-eka-pada-paschimottanasana-asana-stretchin-h0c9wk.jpg,4
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,janu-sirsasana-steps-and-benefits-in-hindi.jpg,0
Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,0.jpg,3
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,kaggle_38-1.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,Dolphin-Pose1.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,kaggle_21-0.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,img-ardha-pincha-mayurasana-2018-02.jpg,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,kaggle_40-0.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,Screenshot_1-2.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,DolphinPose.jpg,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,stock-photo-woman-doing-hatha-yoga-surya-namaskar-sun-salutation-asana-adhomukha-svanasana-variation-ardha-696637126.jpg,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,women-silhouette-dolphin-yoga-pose-ardha-pincha-mayurasana-vector-illustration-90421961.jpg,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,kaggle_0-0.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,depositphotos_152700246-stock-illustration-women-silhouette-dolphin-yoga-pose.jpg,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,kaggle_2-0.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,284b1c35358ae490a25a9eefbf2b1887.jpg,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,kaggle_42-0.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,dolphin-pose-ardha-pincha-mayurasana-spotebi.jpg,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,image00113.png,2
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,kaggle_86-0.png,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,Vytas_PowerYoga-33.jpg,0
Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,kaggle_27-1.png,0
